Unnamed: 0,id,text,date,user,user_id,favorite_cnt,retweet_cnt
0,1172401599836123137,"Vendredi 13, est-ce que je vais avoir de la chance et (enfin) recevoir ce colis @AmazonHelp ? 🤔😅 [LIEN]",Fri Sep 13 06:48:18 +0000 2019,Jordi Reverte,314636736,1,0
1,1172467628453048322,"#AmazonPrime est devenu de +en+ catastrophique: pour une livraison prévue le mardi. Le livreur passe sans laisser le colis chez le gardien, 2 livraison programmée le jeudi mais le livreur ne passe pas. 3 le vendredi à partir de 15h mais le livreur passe à 12:50! @AmazonHelp",Fri Sep 13 11:10:40 +0000 2019,ADP10AP21,280094792,0,1
2,1172579406142955520,"Bonjour @AmazonHelp, est ce qu'il existe une manette officielle pour le fire TV 4k ?",Fri Sep 13 18:34:50 +0000 2019,Fred,313200221,0,0
3,1172627261658402816,"Bon @AmazonHelp j’ai commandé un livre mardi et d’autres livres dans la semaine au fur et à mesure des demandes de mes profs, ils ne sont toujours pas expédiés. Comment ça se passe ?? J’en ai besoin pour la semaine pro",Fri Sep 13 21:45:00 +0000 2019,🌝🌚,4895475719,0,0
4,1172751672898129920,"Bonjour @AmazonHelp,Comment se fait il qu'un article précommandé il y a plusieurs mois n'arrive pas le jour de sa sortie?Surtout quand il a fait la majeure partie du voyage en 12h mais qu'il met plus de 24h à faire les derniers kilomètres. [LIEN]",Sat Sep 14 05:59:22 +0000 2019,Nathan GOUZIEN J-389,3314754213,0,0
5,1172812184432381952,"Hey @lisalaposte @AmazonHelp , déjà je reçois mon colis en retard mais en + dans cet état... Vous trouvez ça normal ? [LIEN]",Sat Sep 14 09:59:49 +0000 2019,Phareoh 🐉,739505467924303873,0,0
6,1172812347804672001,"Eh @AmazonHelp sur la commande y'a mon nom, mon adresse, le code des portes, mon étage, ma porte, mon numéro de téléphone ! Je suis chez moi et je reçois cette notif !? C'est quoi ""BAL Volumineux Sur Le Portaille"" !? Vos livreur ont cru que je jouais à la chasse au trésor !? [LIEN]",Sat Sep 14 10:00:28 +0000 2019,G4B AlphaAlone ).,929508804919808000,6,0
7,1172822564713967617,Update : Avec 1 jour de retard mais je l'ai enfin ma housse de protection pour le DD Externe @AmazonHelp 😉👌 [LIEN] [LIEN],Sat Sep 14 10:41:04 +0000 2019,Jordi Reverte,314636736,0,0
8,1172864622526914560,Je le dis pour la 417ème fois mais sachez que le support d'Amazon ET de Twitch sont les pires du monde. Info 👏🏻 putain 👏🏻 de 👏🏻 sûr. 👏🏻@amazonfrance @amazonhelp @twitchsupport @TwitchFR,Sat Sep 14 13:28:11 +0000 2019,Shelby,2863774547,0,0
9,1172925135021641728,J'ai reçu mes CPL en temps et en heure commander ce matin merci bcp l'equipe 👌 @AmazonNewsFR @AmazonHelp,Sat Sep 14 17:28:38 +0000 2019,Dur comme djo petit,1700865925,0,0
10,1172968698417745921,"Bonjour @AmazonHelp @AmazonNewsFR, j’ai une petite devinette pour vous : lorsque l’on paye pour une livraison ce jour entre 19:00 et 22:00, quand suis-je censée être livrée ? Comment fait-on lorsque ce n’est à priori pas respecté ?",Sat Sep 14 20:21:45 +0000 2019,MαяιεLεεLοο.,138866238,0,0
11,1173164723849891841,"Merci @TNT_ServClient Je crois que votre livreur s'est perdu. Livraison prévue hier entre 8h et 13h et toujours rien. Je devais être livré jeudi et là...ben j'ai pas la valise commandée pour partir demain ! @AmazonHelp avec TNT, le Prime ca peut pas fonctionner vu le service... [LIEN]",Sun Sep 15 09:20:41 +0000 2019,❄ JePapote ❄,54840959,3,0
12,1173277763760992257,"Le truc qui me fait tiquer avec @AmazonFRA @AmazonHelp c'est que quand je suis chez moi, on me dépose le colis dans la boîte aux lettres, mais il faut absolument une signature quand je suis absent... 🤔🤔🤔Il va falloir que l'on m'explique.",Sun Sep 15 16:49:51 +0000 2019,Daddy Gamer Chief,2786439252,2,0
13,1173319410209230850,wait @AmazonHelp pourquoi il n'y a pas de sous titres en français pour Doctor Who ????,Sun Sep 15 19:35:21 +0000 2019,laurine,258997464,0,0
14,1173498493736013824,"1 @AmazonHelp @SupportVendeur #amazonfr #amazon #amazonhelp Après 4 appels sans aucunes réponses concrètes, pourriez vous svp m'indiquer : comment est ce possible que mon compte a été cloturé pour fraude à plusieurs reprises et que des gens continuent de passer des commandes",Mon Sep 16 07:26:58 +0000 2019,Manon,934900489963147267,1,0
15,1173498789237317632,"2 @AmazonHelp @SupportVendeur #amazonfr #amazon #amazonhelp par chèques cadeaux ? Je ne comprends pas votre mesure de protection à 2 facteurs si même après cela on arrive encore à hacker mon compte avec toutes mes cartes bancaires. De plus, AUCUNE réponse de votre service client",Mon Sep 16 07:28:08 +0000 2019,Manon,934900489963147267,1,0
16,1173499385029808128,3 @AmazonHelp @SupportVendeur #amazonfr #amazon #amazonhelp Malgré mon statut #AmazonPrime. C'est une honte.,Mon Sep 16 07:30:30 +0000 2019,Manon,934900489963147267,1,0
17,1173557381562851328,"Salut, @AmazonHelp comment ca se passe quand une livraison 1 jour garantie arrive 4 jours plus tard, en plus dans un point relais et pas chez moi ?Y a un geste commercial de fait ?",Mon Sep 16 11:20:58 +0000 2019,🅻🅰🆄🆁🅴🅽🆃,15931120,0,0
18,1173636915364601856,Bonsoir @AmazonFrance @AmazonHelp c’est sympa votre nouveau service de colis minimalistes pour les abonnés #amazonprime mais je préfère attendre un jour de plus et avoir un colis intact la prochaine fois (je l’ai trouvé dans ma boîte aux lettre en l’état...) [LIEN],Mon Sep 16 16:37:00 +0000 2019,Nicolas Baur,51674826,0,0
19,1173654594519543809,Ils sont sérieux les livreurs Amazon qui laissent les colis dans la cage d'escalier ? @AmazonHelp Ce colis n'est pas pour moi mais il était sur mon chemin pour rentrer chez moi.Auncun professionnalisme ! @amazon #AmazonPrime [LIEN],Mon Sep 16 17:47:15 +0000 2019,Big_Belly_Girl,983464471,0,0
20,1173655644508950528,Hey @AmazonHelp ! Yaurait pas comme un soucis ? :) Pas sûr que le jeu de Switch pèse 40kg [LIEN],Mon Sep 16 17:51:25 +0000 2019,Pierre-Yves,20854249,2,0
